,Дата,Наименование,Группа,Код,Стоимость услуги,Наименование лаборатории
167,2023-12-04 22:42:29,Анализ крови на ЛДГ,Биохимический анализ крови в СПБ,,500,БудьЗдоров
168,2023-12-04 22:42:29,Анализ крови на медь,Биохимический анализ крови в СПБ,,400,БудьЗдоров
169,2023-12-04 22:42:29,Анализ крови на трансферрин,Биохимический анализ крови в СПБ,,500,БудьЗдоров
170,2023-12-04 22:42:29,Анализ крови на гомоцистеин,Биохимический анализ крови в СПБ,,3 400,БудьЗдоров
171,2023-12-04 22:42:29,Анализ крови на высокочувствительный тропонин I,Биохимический анализ крови в СПБ,,730,БудьЗдоров
172,2023-12-04 22:42:29,Анализ на белковые фракции (электрофорез),Биохимический анализ крови в СПБ,,620,БудьЗдоров
173,2023-12-04 22:42:29,Анализ крови на ЛЖСС,Биохимический анализ крови в СПБ,,500,БудьЗдоров
174,2023-12-04 22:42:29,Анализ крови на церулоплазмин,Биохимический анализ крови в СПБ,,630,БудьЗдоров
175,2023-12-04 22:42:29,Коэффициент насыщения трансферрина,Биохимический анализ крови в СПБ,,1 320,БудьЗдоров
176,2023-12-04 22:42:29,Анализ крови на прокальцитонин,Биохимический анализ крови в СПБ,,1 920,БудьЗдоров
177,2023-12-04 22:42:29,Анализ крови на NT-proBNP (натрийуретический пептид),Биохимический анализ крови в СПБ,,3 895,БудьЗдоров
178,2023-12-04 22:42:29,Анализ крови на лактат,Биохимический анализ крови в СПБ,,685,БудьЗдоров
179,2023-12-04 22:42:29,Анализ крови на миоглобин,Биохимический анализ крови в СПБ,,1 025,БудьЗдоров
180,2023-12-04 22:42:29,Анализ крови на эритропоэтин,Биохимический анализ крови в СПБ,,1 210,БудьЗдоров
181,2023-12-04 22:42:29,Анализ крови на альфа-1-антитрипсин,Биохимический анализ крови в СПБ,,1 055,БудьЗдоров
182,2023-12-04 22:42:29,Анализ крови на холинэстеразу (ХЭ),Биохимический анализ крови в СПБ,,430,БудьЗдоров
183,2023-12-04 22:42:29,Анализ крови на гаптоглобин,Биохимический анализ крови в СПБ,,705,БудьЗдоров
184,2023-12-04 22:42:29,Исследование уровня йода в крови,Биохимический анализ крови в СПБ,,835,БудьЗдоров
185,2023-12-04 22:42:29,Определение концентрации Витамина K (филлохинон),Биохимический анализ крови в СПБ,,2 380,БудьЗдоров
186,2023-12-04 22:42:29,"Микроэлементы и тяжелые металлы: Se, Zn, Co, Mn, Mg, Cu, Fe, Ca, Hg, As, Pb, Cd, Al (13 показателей) (метод ИСП -МС)",Биохимический анализ крови в СПБ,,4 635,БудьЗдоров
187,2023-12-04 22:42:29,"Микроэлементы и тяжелые металлы: Li, B, Na, Mg, Al, Si, K, Ca, Ti, Cr, Mn, Fe, Co, Ni, Cu, Zn, As, Se, Mo,Cd, Sb, Hg, Pb (23 показателя)",Биохимический анализ крови в СПБ,,5 940,БудьЗдоров
188,2023-12-04 22:42:29,Определение концентрации Витамина А (ретинол),Биохимический анализ крови в СПБ,,2 380,БудьЗдоров
189,2023-12-04 22:42:29,"Микроэлементы и тяжелые металлы: Li, B, Na, Mg, Al, Si, K, Ca, Ti, Cr, Mn, Fe, Co, Ni, Cu, Zn, As, Se, Mo, Cd, Sb и др (40 показателей)",Биохимический анализ крови в СПБ,,7 130,БудьЗдоров
190,2023-12-04 22:42:29,Исследование уровня селена в крови,Биохимический анализ крови в СПБ,,955,БудьЗдоров
191,2023-12-04 22:42:29,"Исследование уровня ненасыщенных жирных кислот семейства Омега -3: эйкозапентаеновая, докозагексаеновая кислоты  ",Биохимический анализ крови в СПБ,,4 755,БудьЗдоров
192,2023-12-04 22:42:29,Определение концентрации Витамина E (токоферол),Биохимический анализ крови в СПБ,,2 380,БудьЗдоров
193,2023-12-04 22:42:29,Определение Омега-3 индекса в крови,Биохимический анализ крови в СПБ,,4 755,БудьЗдоров
194,2023-12-04 22:42:29,Определение концентрации Витамина C (аскорбиновая кислота),Биохимический анализ крови в СПБ,,2 380,БудьЗдоров
195,2023-12-04 22:42:29,Определение концентрации Витамина B1 (тиамин),Биохимический анализ крови в СПБ,,2 615,БудьЗдоров
196,2023-12-04 22:42:29,Определение концентрации Витамина B5 (пантотеновая кислота),Биохимический анализ крови в СПБ,,2 615,БудьЗдоров
197,2023-12-04 22:42:29,Определение концентрации Витамина B6 (пиридоксин),Биохимический анализ крови в СПБ,,2 615,БудьЗдоров
198,2023-12-04 22:42:29,Определение концентрации Витамина B2 (рибофлавин),Биохимический анализ крови в СПБ,,2 615,БудьЗдоров
199,2023-12-04 22:42:29,Определение концентрации Витамина B3 (ниацин),Биохимический анализ крови в СПБ,,2 615,БудьЗдоров
200,2023-12-04 22:42:29,Исследование уровня аминокислот (12 показателей),Биохимический анализ крови в СПБ,,4 755,БудьЗдоров
201,2023-12-04 22:42:29,Общий анализ мочи,Исследование мочи в СПБ,,400,БудьЗдоров
202,2023-12-04 22:42:29,Анализ мочи по Нечипоренко,Исследование мочи в СПБ,,395,БудьЗдоров
203,2023-12-04 22:42:29,Анализ мочи на альфа-амилазу,Исследование мочи в СПБ,,255,БудьЗдоров
204,2023-12-04 22:42:29,"Исследование уровня альбумина и креатинина в моче (микроальбуминурия, альбумин/креатининовое соотношение, разовая порция)",Исследование мочи в СПБ,,750,БудьЗдоров
205,2023-12-04 22:42:29,Анализ мочи с микроскопией осадка,Исследование мочи в СПБ,,695,БудьЗдоров
206,2023-12-04 22:42:29,Определение белка в моче,Исследование мочи в СПБ,,250,БудьЗдоров
207,2023-12-04 22:42:29,Общий анализ мочи (2 пробы),Исследование мочи в СПБ,,700,БудьЗдоров
208,2023-12-04 22:42:29,Определение количества белка в суточной моче,Исследование мочи в СПБ,,250,БудьЗдоров
209,2023-12-04 22:42:29,"Определение альбумина в моче (микроальбуминурия, суточная порция, экскреция альбумина)",Исследование мочи в СПБ,,695,БудьЗдоров
210,2023-12-04 22:42:29,"Исследование уровня кальция в моче (количественно, суточная порция мочи)",Исследование мочи в СПБ,,400,БудьЗдоров
211,2023-12-04 22:42:29,Исследование функции нефронов по клиренсу креатинина (проба Реберга),Исследование мочи в СПБ,,700,БудьЗдоров
212,2023-12-04 22:42:29,Общий анализ мочи (3 пробы),Исследование мочи в СПБ,,800,БудьЗдоров
213,2023-12-04 22:42:29,"Исследование уровня кальция и креатинина в моче (кальций/креатининовое соотношение, разовая порция мочи)",Исследование мочи в СПБ,,985,БудьЗдоров
214,2023-12-04 22:42:29,Анализ мочи на белок Бенс-Джонса,Исследование мочи в СПБ,,345,БудьЗдоров
215,2023-12-04 22:42:29,Исследование оксалатов в моче (суточная порция),Исследование мочи в СПБ,,445,БудьЗдоров
216,2023-12-04 22:42:29,Исследование уровня фосфора в моче (суточная порция),Исследование мочи в СПБ,,355,БудьЗдоров
217,2023-12-04 22:42:29,Исследование уровня мочевой кислоты в моче (суточная порция),Исследование мочи в СПБ,,345,БудьЗдоров
218,2023-12-04 22:42:29,"Исследование уровня фосфора и креатинина в моче (фосфор/креатининовое соотношение, разовая порция)",Исследование мочи в СПБ,,925,БудьЗдоров
219,2023-12-04 22:42:29,"Исследование уровня оксалатов и креатинина в моче (оксалат/креатининовое соотношение, разовая порция)",Исследование мочи в СПБ,,1 055,БудьЗдоров
220,2023-12-04 22:42:29,Исследование уровня креатинина в моче,Исследование мочи в СПБ,,345,БудьЗдоров
221,2023-12-04 22:42:29,"Исследование уровня магния и креатинина в моче (магний/креатининовое соотношение, разовая порция)",Исследование мочи в СПБ,,925,БудьЗдоров
222,2023-12-04 22:42:29,Исследование уровня магния в моче (суточная порция),Исследование мочи в СПБ,,355,БудьЗдоров
223,2023-12-04 22:42:29,"Исследование уровня кальция в моче (Проба Сулковича, полуколичественно, разовая порция мочи)",Исследование мочи в СПБ,,375,БудьЗдоров
224,2023-12-04 22:42:29,Исследование уровня мочевины в моче (суточная порция),Исследование мочи в СПБ,,345,БудьЗдоров
225,2023-12-04 22:42:29,Анализ мочи по Зимницкому,Исследование мочи в СПБ,,500,БудьЗдоров
226,2023-12-04 22:42:29,Исследование уровня глюкозы в моче (разовая порция),Исследование мочи в СПБ,,250,БудьЗдоров
227,2023-12-04 22:42:29,"Исследование уровня глюкозы в моче (суточная порция, экскреция глюкозы)",Исследование мочи в СПБ,,250,БудьЗдоров
228,2023-12-04 22:42:29,"Исследование уровня калия в моче (ион-селективным методом, суточная порция)",Исследование мочи в СПБ,,320,БудьЗдоров
229,2023-12-04 22:42:29,"Исследование уровня натрия в моче (ион-селективным методом, суточная порция)",Исследование мочи в СПБ,,320,БудьЗдоров
230,2023-12-04 22:42:29,Исследование уровня йода в моче,Исследование мочи в СПБ,,835,БудьЗдоров
231,2023-12-04 22:42:29,Исследование мелатонина в суточной моче,Исследование мочи в СПБ,,4 160,БудьЗдоров
232,2023-12-04 22:42:29,"Госпитальный комплекс (ВИЧ, сифилис, гепатит В, С)",Анализы крови на антитела в СПБ,,1 815,БудьЗдоров
233,2023-12-04 22:42:29,Анализ крови на антитела к гепатиту C классов M и G (anti-HCV IgG и anti-HCV IgM),Анализы крови на антитела в СПБ,,855,БудьЗдоров
234,2023-12-04 22:42:29,Определение антигена HbsAg гепатита B в крови,Анализы крови на антитела в СПБ,,570,БудьЗдоров
235,2023-12-04 22:42:29,"Анализ крови на антитела к ВИЧ 1 и 2 типа, антиген p24 классов M, G (IgM, IgG)",Анализы крови на антитела в СПБ,,505,БудьЗдоров
236,2023-12-04 22:42:29,Анализ крови на антитела к капсидному антигену (VCA) вируса Эпштейна-Барр,Анализы крови на антитела в СПБ,,845,БудьЗдоров
237,2023-12-04 22:42:29,Анализ крови на антитела к цитомегаловирусу,Анализы крови на антитела в СПБ,,700,БудьЗдоров
238,2023-12-04 22:42:29,Анализ крови на антитела к ранним белкам (EA) вируса Эпштейна-Барр класса G (IgG),Анализы крови на антитела в СПБ,,735,БудьЗдоров
239,2023-12-04 22:42:29,Анализ крови на антитела к аскаридам класса G (IgG),Анализы крови на антитела в СПБ,,865,БудьЗдоров
240,2023-12-04 22:42:29,Анализ крови на антитела к хеликобактер пилори класса G (IgG),Анализы крови на антитела в СПБ,,695,БудьЗдоров
241,2023-12-04 22:42:29,"Анализ крови на антитела к лямблиям классов A, M, G (IgM, IgA, IgG)",Анализы крови на антитела в СПБ,,725,БудьЗдоров
242,2023-12-04 22:42:29,Анализ крови на антитела к токсокаре класса G (IgG),Анализы крови на антитела в СПБ,,395,БудьЗдоров
243,2023-12-04 22:42:29,Анализ крови на антитела к ядерному антигену (NA) вируса Эпштейна-Барр класса G (IgG),Анализы крови на антитела в СПБ,,405,БудьЗдоров
244,2023-12-04 22:42:29,Анализ крови на антитела к кори класса G (IgG),Анализы крови на антитела в СПБ,,845,БудьЗдоров
245,2023-12-04 22:42:29,Анализ крови на антитела к хламидии пневмонии,Анализы крови на антитела в СПБ,,725,БудьЗдоров
246,2023-12-04 22:42:29,Анализ крови на антитела к микоплазме пневмонии,Анализы крови на антитела в СПБ,,725,БудьЗдоров
247,2023-12-04 22:42:29,Анализ крови на антитела к описторхозу класса G (IgG),Анализы крови на антитела в СПБ,,395,БудьЗдоров
248,2023-12-04 22:42:29,Анализ крови на антитела к иерсинии,Анализы крови на антитела в СПБ,,705,БудьЗдоров
249,2023-12-04 22:42:29,Анализ крови на антитела к простому герпесу 1 и 2 типов,Анализы крови на антитела в СПБ,,675,БудьЗдоров
250,2023-12-04 22:42:29,Анализ крови на антитела к герпесу человека 6 типа класса G (IgG),Анализы крови на антитела в СПБ,,1 055,БудьЗдоров
251,2023-12-04 22:42:29,Анализ на ТОРЧ-инфекции (TORCH),Анализы крови на антитела в СПБ,,4 990,БудьЗдоров
252,2023-12-04 22:42:29,Анализ крови на антитела к эхинококку класса G (IgG),Анализы крови на антитела в СПБ,,395,БудьЗдоров
253,2023-12-04 22:42:29,Анализ крови на антитела к бледной трепонеме,Анализы крови на антитела в СПБ,,255,БудьЗдоров
254,2023-12-04 22:42:29,Анализ крови на антитела к клещевому боррелиозу,Анализы крови на антитела в СПБ,,625,БудьЗдоров
255,2023-12-04 22:42:29,Анализ крови на антитела к краснухе,Анализы крови на антитела в СПБ,,700,БудьЗдоров
256,2023-12-04 22:42:29,Анализ крови на антитела к токсоплазме,Анализы крови на антитела в СПБ,,795,БудьЗдоров
257,2023-12-04 22:42:29,Анализ крови на антитела к сальмонелллам (метод РПГА),Анализы крови на антитела в СПБ,,725,БудьЗдоров
258,2023-12-04 22:42:29,Анализ крови на антитела к поверхностному антигену HbsAg гепатита B,Анализы крови на антитела в СПБ,,665,БудьЗдоров
259,2023-12-04 22:42:29,Анализ крови на антитела к тениидам,Анализы крови на антитела в СПБ,,1 055,БудьЗдоров
260,2023-12-04 22:42:29,Анализ крови на антитела к трихинеллам класса G (IgG),Анализы крови на антитела в СПБ,,395,БудьЗдоров
261,2023-12-04 22:42:29,Анализ крови на антитела к шигеллам (метод РПГА),Анализы крови на антитела в СПБ,,740,БудьЗдоров
262,2023-12-04 22:42:29,Анализ крови на антитела к коклюшу,Анализы крови на антитела в СПБ,,1 105,БудьЗдоров
263,2023-12-04 22:42:29,Анализ крови на антитела к хламидии,Анализы крови на антитела в СПБ,,725,БудьЗдоров
264,2023-12-04 22:42:29,Анализ крови на антитела к ветряной оспе,Анализы крови на антитела в СПБ,,845,БудьЗдоров
265,2023-12-04 22:42:29,Анализ крови на антитела к амебе класса G (IgG),Анализы крови на антитела в СПБ,,1 270,БудьЗдоров
266,2023-12-04 22:42:29,Анализ крови на антитела к стронгилоидозу класса G (IgG),Анализы крови на антитела в СПБ,,1 055,БудьЗдоров
267,2023-12-04 22:42:29,Анализ крови на антитела к грибам аспергилл класса G (IgG),Анализы крови на антитела в СПБ,,1 205,БудьЗдоров
268,2023-12-04 22:42:29,Анализ крови на антитела к псевдотуберкулезу (метод РНГА),Анализы крови на антитела в СПБ,,505,БудьЗдоров
269,2023-12-04 22:42:29,Определение антигена HbeAg гепатита B в крови,Анализы крови на антитела в СПБ,,665,БудьЗдоров
270,2023-12-04 22:42:29,Анализ крови на антитела к гепатиту C класса M (IgM),Анализы крови на антитела в СПБ,,665,БудьЗдоров
271,2023-12-04 22:42:29,Анализ крови на антитела к ядерному антигену HbcAg гепатита B класса M (IgM),Анализы крови на антитела в СПБ,,665,БудьЗдоров
272,2023-12-04 22:42:29,Анализ крови на антитела к фасциолезу класса G (IgG),Анализы крови на антитела в СПБ,,1 055,БудьЗдоров
273,2023-12-04 22:42:29,Анализ крови на антитела к брюшному тифу (метод РПГА),Анализы крови на антитела в СПБ,,1 270,БудьЗдоров
274,2023-12-04 22:42:29,Анализ крови на антитела к гепатиту А,Анализы крови на антитела в СПБ,,665,БудьЗдоров
275,2023-12-04 22:42:29,Анализ крови на антитела к клещевому энцефалиту,Анализы крови на антитела в СПБ,,865,БудьЗдоров
276,2023-12-04 22:42:29,Анализ крови на антитела к уреаплазме уреалитикум,Анализы крови на антитела в СПБ,,725,БудьЗдоров
277,2023-12-04 22:42:29,Анализ крови на гастропанель натощак и с нагрузкой,Анализы крови на антитела в СПБ,,6 045,БудьЗдоров
278,2023-12-04 22:42:29,Анализ крови на антитела к e-антигену (anti-HBe) гепатита B,Анализы крови на антитела в СПБ,,665,БудьЗдоров
279,2023-12-04 22:42:29,Анализ крови на антитела к микоплазма хоминис,Анализы крови на антитела в СПБ,,725,БудьЗдоров
280,2023-12-04 22:42:29,Анализ крови на антитела к шистосомозу класса G (IgG),Анализы крови на антитела в СПБ,,1 055,БудьЗдоров
281,2023-12-04 22:42:29,Анализ крови на антитела к бруцеллам,Анализы крови на антитела в СПБ,,850,БудьЗдоров
282,2023-12-04 22:42:29,Анализ крови на антитела к аденовирусу,Анализы крови на антитела в СПБ,,795,БудьЗдоров
283,2023-12-04 22:42:29,Анализ крови на антитела к вирусу паротита,Анализы крови на антитела в СПБ,,845,БудьЗдоров
284,2023-12-04 22:42:29,"Анализ крови на антитела к гепатиту C (Core, NS3, NS4, NS5) класса G (IgG)",Анализы крови на антитела в СПБ,,1 140,БудьЗдоров
285,2023-12-04 22:42:29,Анализ крови на антитела к столбняку (столбнячному анатоксину) класса G (IgG),Анализы крови на антитела в СПБ,,1 390,БудьЗдоров
286,2023-12-04 22:42:29,Анализ крови на антитела к дифтерии (метод РПГА),Анализы крови на антитела в СПБ,,740,БудьЗдоров
287,2023-12-04 22:42:29,Анализ крови на антитела к трихомонаде класса G (IgG),Анализы крови на антитела в СПБ,,500,БудьЗдоров
288,2023-12-04 22:42:29,Анализ крови на антитела к лейшмании класса G (IgG),Анализы крови на антитела в СПБ,,1 680,БудьЗдоров
289,2023-12-04 22:42:29,Анализ крови на антитела к респираторному синцитиальному вирусу,Анализы крови на антитела в СПБ,,1 000,БудьЗдоров
290,2023-12-04 22:42:29,Анализ ревматоидного фактора в крови (РФ),Анализы крови на аутоиммунные заболевания,,255,БудьЗдоров
291,2023-12-04 22:42:29,Ангализ на АСЛО (антистрептолизин-O) в крови,Анализы крови на аутоиммунные заболевания,,255,БудьЗдоров
292,2023-12-04 22:42:29,Антинуклеарные антитела в крови (ANA Screen),Анализы крови на аутоиммунные заболевания,,1 080,БудьЗдоров
293,2023-12-04 22:42:29,Антитела к циклическому цитрулиновому пептиду (анти-CCP) в крови,Анализы крови на аутоиммунные заболевания,,2 250,БудьЗдоров
294,2023-12-04 22:42:29,Антитела к ДНК нативной (двуспиральной) (anti-dsDNA),Анализы крови на аутоиммунные заболевания,,1 445,БудьЗдоров
295,2023-12-04 22:42:29,Антитела IgG к глиадину в крови,Анализы крови на аутоиммунные заболевания,,855,БудьЗдоров
296,2023-12-04 22:42:29,Антитела к тканевой трансглутаминазе IgA в крови,Анализы крови на аутоиммунные заболевания,,1 605,БудьЗдоров
297,2023-12-04 22:42:29,Антитела IgA к глиадину в крови,Анализы крови на аутоиммунные заболевания,,855,БудьЗдоров
298,2023-12-04 22:42:29,"Комплексное определение антинуклеарных антител (dsDNA, Нуклеосоме, SS-A, SS-B, RN-P, Sm-антигену, Центромере В, Jo-1,Scl-70) в крови",Анализы крови на аутоиммунные заболевания,,3 475,БудьЗдоров
299,2023-12-04 22:42:29,Антитела к тканевой трансглутаминазе IgG в крови,Анализы крови на аутоиммунные заболевания,,1 605,БудьЗдоров
300,2023-12-04 22:42:29,"Антитела к цитоплазме нейтрофилов в крови (ANCAс, ANCAp)",Анализы крови на аутоиммунные заболевания,,2 260,БудьЗдоров
301,2023-12-04 22:42:29,Антитела к эндомизию в крови,Анализы крови на аутоиммунные заболевания,,1 000,БудьЗдоров
302,2023-12-04 22:42:29,Антитела к антигенам гладкой мускулатуры (ASMA) в крови,Анализы крови на аутоиммунные заболевания,,1 170,БудьЗдоров
303,2023-12-04 22:42:29,Антиспермальные антитела (МАР-тест),Анализы крови на аутоиммунные заболевания,,1 365,БудьЗдоров
304,2023-12-04 22:42:29,Антитела к антигенам митохондрий в крови (АМА),Анализы крови на аутоиммунные заболевания,,1 445,БудьЗдоров
305,2023-12-04 22:42:29,Антитела к микросомальной фракции печени и почек (LKM-1) в крови,Анализы крови на аутоиммунные заболевания,,1 225,БудьЗдоров
306,2023-12-04 22:42:29,Анализ на криоглобулины в крови,Анализы крови на аутоиммунные заболевания,,905,БудьЗдоров
307,2023-12-04 22:42:29,Антитела к кардиолипину (A/M/G) в крови,Анализы крови на аутоиммунные заболевания,,1 245,БудьЗдоров
308,2023-12-04 22:42:29,Антитела к бета-2-гликопротеину (A/M/G) в крови,Анализы крови на аутоиммунные заболевания,,1 170,БудьЗдоров
309,2023-12-04 22:42:29,Антитела к париетальным клеткам желудка в крови,Анализы крови на аутоиммунные заболевания,,1 475,БудьЗдоров
310,2023-12-04 22:42:29,Антитела к фосфолипидам IgG в крови,Анализы крови на аутоиммунные заболевания,,755,БудьЗдоров
311,2023-12-04 22:42:29,Антитела к Saccharomyces cerevisiae IgG (болезнь Крона) в крови,Анализы крови на аутоиммунные заболевания,,1 455,БудьЗдоров
312,2023-12-04 22:42:29,Антитела к антигенам миокарда в крови,Анализы крови на аутоиммунные заболевания,,1 765,БудьЗдоров
313,2023-12-04 22:42:29,"Комплексное определение антител к антигенам желудочно-кишечного тракта (Внутренний фактор, Париетальные клетки, Трансглутаминаза, ASCA, глиадин) в крови",Анализы крови на аутоиммунные заболевания,,3 475,БудьЗдоров
314,2023-12-04 22:42:29,Антитела к фосфолипидам IgM в крови,Анализы крови на аутоиммунные заболевания,,755,БудьЗдоров
315,2023-12-04 22:42:29,Антитела к инсулину в крови,Анализы крови на аутоиммунные заболевания,,795,БудьЗдоров
316,2023-12-04 22:42:29,Анализ антитромбоцитарных антител,Анализы крови на аутоиммунные заболевания,,3 000,БудьЗдоров
317,2023-12-04 22:42:29,Антитела к антигенам островков клеток поджелудочной железы в крови,Анализы крови на аутоиммунные заболевания,,1 450,БудьЗдоров
318,2023-12-04 22:42:29,Антитела к фосфатидилсерину в крови,Анализы крови на аутоиммунные заболевания,,1 955,БудьЗдоров
319,2023-12-04 22:42:29,Антитела к аннексину IgM в крови,Анализы крови на аутоиммунные заболевания,,1 245,БудьЗдоров
320,2023-12-04 22:42:29,Антитела к аннексину IgG в крови,Анализы крови на аутоиммунные заболевания,,1 245,БудьЗдоров
321,2023-12-04 22:42:29,Антитела к хорионическому гонадотропину в крови,Анализы крови на аутоиммунные заболевания,,1 055,БудьЗдоров
322,2023-12-04 22:42:29,Антитела к ДНК денатурированной (односпиральной) (anti-ssDNA),Анализы крови на аутоиммунные заболевания,,1 335,БудьЗдоров
323,2023-12-04 22:42:29,Антитела к протромбину (G/M) в крови,Анализы крови на аутоиммунные заболевания,,1 245,БудьЗдоров
324,2023-12-04 22:42:29,Определение содержания ревматоидного фактора IgM,Анализы крови на аутоиммунные заболевания,,1 785,БудьЗдоров
325,2023-12-04 22:42:29,Определение антигенов лямблий (Giardia lamblia) в образцах фекалий,Бактериологические исследования (анализы),,615,БудьЗдоров
326,2023-12-04 22:42:29,"Анализ мазка из зева, слизи с миндалин и задней стенки глотки на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 450,БудьЗдоров
327,2023-12-04 22:42:29,Бакпосев мочи на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы с определением чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 580,БудьЗдоров
328,2023-12-04 22:42:29,Анализ отделяемого цервикального канала на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 725,БудьЗдоров
329,2023-12-04 22:42:29,Анализ мазков из полости носа на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 450,БудьЗдоров
330,2023-12-04 22:42:29,"Анализ фекалий/ректального мазка на микроорганизмы рода шигелла (Shigella spp.), рода сальмонелла (Salmonella spp.) с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 400,БудьЗдоров
331,2023-12-04 22:42:29,"Анализ эякулята, секрета простаты на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам",Бактериологические исследования (анализы),,1 440,БудьЗдоров
332,2023-12-04 22:42:29,Исследование микробиоценоза кишечника (дисбактериоз) культуральными методами с определением чувствительности к бактериофагам,Бактериологические исследования (анализы),,2 065,БудьЗдоров
333,2023-12-04 22:42:29,Анализ отделяемого шейки матки на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 725,БудьЗдоров
334,2023-12-04 22:42:29,"Исследование кала на наличие токсинов клостридии диффициле (Clostridium difficile, токсины А и В)",Бактериологические исследования (анализы),,1 740,БудьЗдоров
335,2023-12-04 22:42:29,Анализ отделяемого влагалища на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 725,БудьЗдоров
336,2023-12-04 22:42:29,Анализ отделяемого из ушей на аэробные и факультативно-анаэробные условно-патогенные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 145,БудьЗдоров
337,2023-12-04 22:42:29,Анализ мазка из зева на палочку дифтерии (Corinebacterium diphtheriae),Бактериологические исследования (анализы),,1 480,БудьЗдоров
338,2023-12-04 22:42:29,Анализ отделяемого уретры на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 390,БудьЗдоров
339,2023-12-04 22:42:29,Анализ отделяемого из зева на стрептококк группы A (Streptococcus gr. A) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 395,БудьЗдоров
340,2023-12-04 22:42:29,"Определение чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам диско-дифузионным методом (для тестов, где антибиограмма не предусмотрена)",Бактериологические исследования (анализы),,530,БудьЗдоров
341,2023-12-04 22:42:29,Анализ мазка из носа на палочку дифтерии (Corinebacterium diphtheriae),Бактериологические исследования (анализы),,1 960,БудьЗдоров
342,2023-12-04 22:42:29,Анализ отделяемого наружных половых органов на аэробные и факультативно-анаэробные микроорганизмы с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 305,БудьЗдоров
343,2023-12-04 22:42:29,Анализ отделяемого моче-половых органов на Ureaplasma spp и Mycoplasma hominis с определением титра и чувствительности микроорганизмов к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 290,БудьЗдоров
344,2023-12-04 22:42:29,"Анализ фекалий/ректального мазка на микроорганизмы рода шигелла (Shigella spp.), рода сальмонелла (Salmonella spp.), кампилобактерии с определением чувствительности к антимикробным химиотерапевтическим препаратам+рота- и аденовирусы.",Бактериологические исследования (анализы),,4 585,БудьЗдоров
345,2023-12-04 22:42:29,Анализ отделяемого высыпных элементов кожи на микрофлору с определением чувствительности к антибактериальным и противогрибковым препаратам,Бактериологические исследования (анализы),,1 505,БудьЗдоров
346,2023-12-04 22:42:29,Анализ отделяемого/мазка из полости рта с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 305,БудьЗдоров
347,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование влагалищного отделяемого на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,850,БудьЗдоров
348,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование волос на грибы дерматофиты (Dermatophytes),Бактериологические исследования (анализы),,730,БудьЗдоров
349,2023-12-04 22:42:29,Микробиологическое (культуральное) исследование волос на дрожжевые грибы (Candida) с определением чувствительности к антимикотическим препаратам,Бактериологические исследования (анализы),,870,БудьЗдоров
350,2023-12-04 22:42:29,Анализ фекалий/ректального мазка на возбудитель иерсиниоза (Yersinia spp) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,905,БудьЗдоров
351,2023-12-04 22:42:29,"Иммунохроматографическое экспресс-исследование кала на ротавирус, аденовирус",Бактериологические исследования (анализы),,1 055,БудьЗдоров
352,2023-12-04 22:42:29,Анализ фекалий/ректального мазка на патогенные кампилобактерии (Campylobacter jejuni/coli) с определением чувствительности к антимикробным химиотерапевтическим препаратам,Бактериологические исследования (анализы),,1 320,БудьЗдоров
353,2023-12-04 22:42:29,Определение антигенов норовирусов (Norovirus) в образцах фекалий,Бактериологические исследования (анализы),,1 580,БудьЗдоров
